,Street,City,State,Zip
2386,2510 WHITE OAK DR,Ames,IA,50014.0
2387,3814 BERKSHIRE AVE,Ames,IA,50010.0
2388,1511 CARROLL AVE,Ames,IA,50010.0
2389,3903 ARKANSAS DR,Ames,IA,50014.0
2390,1121 CLARK AVE,Ames,IA,50010.0
2391,3830 PHOENIX ST,Ames,IA,50014.0
2392,4139 STONE BROOKE RD,Ames,IA,50010.0
2393,1936 WYNGATE DR,Ames,IA,50010.0
2394,2304 JENSEN AVE,Ames,IA,50010.0
2395,114 E 8TH ST,Ames,IA,50010.0
2396,3102 ASPEN RD,Ames,IA,50014.0
2397,1219 24TH ST,Ames,IA,50010.0
2398,1108 JOHNSON ST,Ames,IA,50010.0
2399,3917 WESTLAWN DR,Ames,IA,50010.0
2400,923 NEW HAMPSHIRE CIR,Ames,IA,50014.0
2401,1319 MAXWELL AVE,Ames,IA,50010.0
2402,2732 THOMPSON DR,Ames,IA,50010.0
2404,3422 HARCOURT DR,Ames,IA,50010.0
2405,1926 GEORGE ALLEN AVE,Ames,IA,50010.0
2406,4636 TWAIN ST,Ames,IA,50014.0
2407,2215 STORM ST,Ames,IA,50014.0
2408,2854 TORREY PINES RD,Ames,IA,50010.0
2409,302 VILLAGE DR,Ames,IA,50014.0
2410,502 BROWN CT,Ames,IA,50014.0
2411,3126 SYCAMORE RD,Ames,IA,50014.0
2412,2612 CLEVELAND DR,Ames,IA,50010.0
2413,4106 BRICKMAN AVE,Ames,IA,50010.0
2414,1418 DOUGLAS AVE,Ames,IA,50010.0
2415,3803 BROOKDALE AVE,Ames,IA,50010.0
2416,5228 SCHUBERT ST,Ames,IA,50014.0
2417,4017 WEMBLEY AVE,Ames,IA,50010.0
2418,1013 WILSON AVE,Ames,IA,50010.0
2419,1608 STONE BROOKE RD,Ames,IA,50010.0
2420,1119 MARSTON AVE,Ames,IA,50010.0
2421,1023 MARSTON AVE,Ames,IA,50010.0
2422,815 DUFF AVE,Ames,IA,50010.0
2423,1803 WILSON AVE,Ames,IA,50010.0
2424,512 STANTON AVE,Ames,IA,50014.0
2425,3116 DIAMOND ST,Ames,IA,50010.0
2426,811 DOUGLAS AVE,Ames,IA,50010.0
2427,3411 HARCOURT DR,Ames,IA,50010.0
2429,2854 MONROE DR,Ames,IA,50010.0
2430,616 18TH ST,Ames,IA,50010.0
2431,623 CRYSTAL ST,Ames,IA,50010.0
2432,211 N HAZEL AVE,Ames,IA,50010.0
2433,3121 BECKLEY ST,Ames,IA,50010.0
2434,3913 MINNETONKA AVE,Ames,IA,50010.0
2435,3424 OAKLAND ST,Ames,IA,50014.0
2436,1528 LINDEN DR,Ames,IA,50010.0
2437,3026 EVERGREEN CIR,Ames,IA,50014.0
2438,3913 TORONTO ST,Ames,IA,50014.0
2439,505 SMILEY AVE,Ames,IA,50014.0
2440,4009 BRICKMAN AVE,Ames,IA,50010.0
2442,3107 HARRISON RD,Ames,IA,50010.0
2443,3212 WOODLAND ST,Ames,IA,50014.0
2444,1127 BURNETT AVE,Ames,IA,50010.0
2445,1930 WINDFIELD DR,Ames,IA,50010.0
2446,1228 STAFFORD AVE,Ames,IA,50010.0
2447,4011 BERKSHIRE AVE,Ames,IA,50010.0
2448,2204 JENSEN AVE,Ames,IA,50010.0
2449,821 POE AVE,Ames,IA,50014.0
2450,3115 CEDAR LN,Ames,IA,50013.0
2451,1412 HARDING AVE,Ames,IA,50010.0
2452,3023 CEDAR LN,Ames,IA,50014.0
2453,3823 BERKSHIRE AVE,Ames,IA,50010.0
2454,2318 CLAYTON DR,Ames,IA,50010.0
2455,429 HAYWARD AVE,Ames,IA,50014.0
2456,402 S FRANKLIN AVE 404,Ames,IA,50014.0
2457,2634 SOMERSET DR,Ames,IA,50010.0
2458,4209 CRESTMOOR AVE,Ames,IA,50010.0
2459,3804 TORONTO ST,Ames,IA,50014.0
2460,2027 POLK DR,Ames,IA,50010.0
2461,2203 JENSEN AVE,Ames,IA,50010.0
2463,229 S RUSSELL AVE,Ames,IA,50010.0
2464,2103 JENSEN AVE,Ames,IA,50010.0
2465,3418 HARCOURT DR,Ames,IA,50010.0
2466,1112 WHEELER ST,Ames,IA,50010.0
2467,3413 HARCOURT DR,Ames,IA,50010.0
2468,728 GARNET DR,Ames,IA,50010.0
2469,1309 KINYON CIR,Ames,IA,50010.0
2471,1212 BURNETT AVE,Ames,IA,50010.0
2472,1223 25TH ST,Ames,IA,50010.0
2473,3322 WEST ST,Ames,IA,50014.0
2474,619 MEADOW PL,Ames,IA,50010.0
2475,4918 TODD DR,Ames,IA,50014.0
2476,1509 CLARK AVE,Ames,IA,50010.0
2477,806 VERMONT CIR,Ames,IA,50014.0
2478,812 HUNZIKER DR,Ames,IA,50010.0
2479,5307 CLEMENS BLVD,Ames,IA,50014.0
2480,3001 HEMLOCK CIR,Ames,IA,50014.0
2481,320 E 7TH ST,Ames,IA,50010.0
2482,1325 WILSON AVE,Ames,IA,50010.0
2483,1324 GARFIELD AVE,Ames,IA,50014.0
2484,1003 MARSTON AVE,Ames,IA,50010.0
2485,1118 JOHNSON ST,Ames,IA,50010.0
2486,4015 HYDE AVE,Ames,IA,50010.0
2487,3008 WOOD ST,Ames,IA,50014.0
2488,317 PEARSON AVE,Ames,IA,50014.0
2489,3312 EISENHOWER AVE,Ames,IA,50010.0
2490,1441 SUMMIT AVE,Ames,IA,50010.0
2491,1318 KELLOGG AVE,Ames,IA,50010.0
2492,510 26TH ST,Ames,IA,50010.0
2493,2016 PINEHURST DR,Ames,IA,50010.0
2494,4020 HASTINGS AVE,Ames,IA,50010.0
2495,1507 DUFF AVE,Ames,IA,50010.0
2496,1130 SCHOLL RD,Ames,IA,50014.0
2497,3304 OPAL DR 3306,Ames,IA,50010.0
2498,5421 FROST DR,Ames,IA,50014.0
2500,1229 NORTHWESTERN AVE,Ames,IA,50010.0
2501,1127 ARIZONA AVE,Ames,IA,50014.0
2502,129 S MAPLE AVE,Ames,IA,50010.0
2503,1215 N 2ND ST,Ames,IA,50010.0
2504,2411 GRANT CIR,Ames,IA,50010.0
2505,1103 MARSTON AVE,Ames,IA,50010.0
2506,3332 SEDWICK ST,Ames,IA,50010.0
2507,2403 LAKESIDE DR,Ames,IA,50010.0
2508,1703 BEL AIR DR,Ames,IA,50010.0
2509,3223 LETTIE ST,Ames,IA,50014.0
2510,2207 MELROSE AVE,Ames,IA,50010.0
2511,722 DOUGLAS AVE,Ames,IA,50010.0
2512,1407 CLARK AVE,Ames,IA,50010.0
2513,2610 TIMBERLAND RD,Ames,IA,50014.0
2514,3631 ROSS RD,Ames,IA,50014.0
2515,317 E 6TH ST,Ames,IA,50010.0
2516,1318 WILSON AVE,Ames,IA,50010.0
2517,743 GARNET DR 745,Ames,IA,50010.0
2518,1115 GRAND AVE,Ames,IA,50010.0
2519,1333 ARIZONA AVE,Ames,IA,50014.0
2520,1621 GRAND AVE,Ames,IA,50010.0
2521,2528 DALTON ST,Ames,IA,50010.0
2522,2410 KINGSTON DR,Ames,IA,50010.0
2523,2824 ROSS RD,Ames,IA,50014.0
2524,4303 WEMBLEY AVE,Ames,IA,50010.0
2525,2953 NORTHWESTERN AVE,Ames,IA,50010.0
2526,2708 EISENHOWER AVE,Ames,IA,50010.0
2527,4633 HEMINGWAY DR,Ames,IA,50014.0
2528,1224 ORCHARD DR,Ames,IA,50010.0
2529,2302 FURMAN DR,Ames,IA,50010.0
2530,3908 FLETCHER BLVD,Ames,IA,50010.0
2531,3120 WESTON DR,Ames,IA,50010.0
2533,1213 S 2ND ST,Ames,IA,50010.0
2534,3412 ONTARIO ST,Ames,IA,50014.0
2535,2041 DUFF AVE,Ames,IA,50010.0
2536,821 CRYSTAL ST,Ames,IA,50010.0
2537,1515 INDIANA AVE,Ames,IA,50014.0
2538,1510 INDIANA AVE,Ames,IA,50014.0
2539,1209 IDAHO AVE,Ames,IA,50014.0
2540,2808 OAKLAND ST,Ames,IA,50014.0
2541,826 YUMA AVE,Ames,IA,50014.0
2542,922 MESA VERDE PL,Ames,IA,50014.0
2543,1703 24TH ST,Ames,IA,50010.0
2544,3838 BRICKMAN AVE,Ames,IA,50010.0
2545,609 ONYX ST,Ames,IA,50010.0
2546,3626 STORY ST,Ames,IA,50014.0
2547,621 RIDGEWOOD AVE,Ames,IA,50010.0
2548,3905 QUEBEC ST,Ames,IA,50014.0
2549,1019 ROOSEVELT AVE,Ames,IA,50010.0
2550,423 PAULSON DR,Ames,IA,50010.0
2551,307 ROCKWELL AVE,Ames,IA,50014.0
2552,617 CLARK AVE,Ames,IA,50010.0
2553,1020 RIDGEWOOD AVE,Ames,IA,50010.0
2554,210 E 11TH ST,Ames,IA,50010.0
2555,619 E 13TH ST,Ames,IA,50010.0
2556,626 10TH ST,Ames,IA,50010.0
2557,5224 THACKERAY DR,Ames,IA,50014.0
2558,2022 HUNZIKER DR,Ames,IA,50010.0
2559,1416 DUFF AVE,Ames,IA,50010.0
2560,706 CLARK AVE,Ames,IA,50010.0
2561,1605 CLARK AVE,Ames,IA,50010.0
2562,4003 HYDE AVE,Ames,IA,50010.0
2563,5013 KEATS ST,Ames,IA,50014.0
2564,4612 CLEMENS BLVD,Ames,IA,50014.0
2565,1817 BURNETT AVE,Ames,IA,50010.0
2566,4018 ARKANSAS DR,Ames,IA,50014.0
2567,306 22ND ST,Ames,IA,50010.0
2568,2708 BRISTOL DR,Ames,IA,50010.0
2569,3724 EISENHOWER AVE,Ames,IA,50010.0
2570,2448 WELBECK DR,Ames,IA,50010.0
2571,2712 LUTHER DR,Ames,IA,50010.0
2573,2734 NORTHRIDGE LN,Ames,IA,50010.0
2574,2218 IRONWOOD CT,Ames,IA,50014.0
2575,130 S RIVERSIDE DR,Ames,IA,50010.0
2576,1311 GRAND AVE,Ames,IA,50010.0
2577,3838 HYDE AVE,Ames,IA,50010.0
2578,3814 QUEBEC ST,Ames,IA,50014.0
2579,3909 TORONTO ST,Ames,IA,50014.0
2580,4011 LINCOLN WAY,Ames,IA,50014.0
2581,1008 MURRAY DR,Ames,IA,50010.0
2582,4019 MARIGOLD DR,Ames,IA,50014.0
2583,1021 RIDGEWOOD AVE,Ames,IA,50010.0
2584,3619 MARY CIR,Ames,IA,50014.0
2585,2140 SUNSET DR 2142,Ames,IA,50014.0
2586,5319 CLEMENS BLVD,Ames,IA,50014.0
2587,1025 VERMONT CT,Ames,IA,50014.0
