,Street,City,State,Zip
1117,3425 HARCOURT DR,Ames,IA,50010.0
1118,117 13TH ST,Ames,IA,50010.0
1119,1015 KENNEDY ST,Ames,IA,50010.0
1120,3914 EISENHOWER AVE,Ames,IA,50010.0
1121,711 9TH ST,Ames,IA,50010.0
1122,1413 SUMMIT AVE,Ames,IA,50010.0
1123,3809 WESTLAWN DR,Ames,IA,50010.0
1124,2111 ASHMORE CIR,Ames,IA,50014.0
1125,2420 YORKSHIRE CIR,Ames,IA,50010.0
1126,4006 HYDE AVE,Ames,IA,50010.0
1127,5405 THACKERAY DR,Ames,IA,50014.0
1128,3232 LETTIE ST,Ames,IA,50014.0
1129,3017 LINCOLN WAY,Ames,IA,50014.0
1130,1213 24TH ST,Ames,IA,50010.0
1131,2421 YORKSHIRE CIR,Ames,IA,50010.0
1132,3814 BROOKDALE AVE,Ames,IA,50010.0
1133,425 BEACH AVE,Ames,IA,50014.0
1134,1819 COOLIDGE DR,Ames,IA,50010.0
1135,4637 TWAIN ST,Ames,IA,50014.0
1136,1106 IDAHO AVE,Ames,IA,50014.0
1137,1307 INDIANA AVE,Ames,IA,50014.0
1138,2902 ROXBORO DR,Ames,IA,50010.0
1139,427 24TH ST,Ames,IA,50010.0
1140,2506 SHERWOOD AVE,Ames,IA,50010.0
1141,2027 FERNDALE AVE,Ames,IA,50010.0
1142,3835 BROOKDALE AVE,Ames,IA,50010.0
1143,717 WILDER BLVD,Ames,IA,50014.0
1144,5225 CERVANTES DR,Ames,IA,50014.0
1145,417 WELLONS DR,Ames,IA,50014.0
1146,3209 SEDWICK ST,Ames,IA,50010.0
1147,2603 EISENHOWER AVE,Ames,IA,50010.0
1148,3318 RIDGETOP RD,Ames,IA,50014.0
1149,727 CRYSTAL ST,Ames,IA,50010.0
1150,1410 SUMMIT AVE,Ames,IA,50010.0
1151,1204 STAFFORD AVE,Ames,IA,50010.0
1152,301 STANTON AVE,Ames,IA,50014.0
1153,916 GASKILL DR,Ames,IA,50014.0
1154,2154 ASHMORE DR,Ames,IA,50014.0
1155,2425 CAMDEN DR,Ames,IA,50010.0
1156,3127 BECKLEY ST,Ames,IA,50010.0
1157,626 13TH ST,Ames,IA,50010.0
1158,202 22ND ST,Ames,IA,50010.0
1159,2217 FERNDALE AVE,Ames,IA,50010.0
1160,312 CRANE AVE,Ames,IA,50014.0
1161,3001 VALLEY VIEW RD,Ames,IA,50014.0
1162,2105 FURMAN DR,Ames,IA,50010.0
1163,2650 SOMERSET DR,Ames,IA,50010.0
1164,223 E 9TH ST,Ames,IA,50010.0
1165,816 GRAND AVE,Ames,IA,50010.0
1166,2102 HAYES AVE,Ames,IA,50010.0
1167,1122 BURNETT AVE,Ames,IA,50010.0
1168,1315 BARKLEY CT,Ames,IA,50010.0
1169,3618 MARY CIR,Ames,IA,50014.0
1171,3126 RED FOX RD,Ames,IA,50014.0
1172,2217 FILLMORE AVE,Ames,IA,50010.0
1173,3309 CLINTON CT,Ames,IA,50010.0
1174,828 ASH AVE,Ames,IA,50014.0
1175,3305 GARNER AVE,Ames,IA,50010.0
1176,103 HOWARD AVE,Ames,IA,50014.0
1177,1017 MARSTON AVE,Ames,IA,50010.0
1178,5311 KANSAS DR,Ames,IA,50014.0
1179,4910 ONTARIO ST,Ames,IA,50014.0
1180,5513 TENNESSEE ST,Ames,IA,50014.0
1181,2901 CYPRESS CIR,Ames,IA,50014.0
1182,5010 ONTARIO ST,Ames,IA,50014.0
1183,1026 POE AVE,Ames,IA,50014.0
1184,2727 WHITE OAK DR,Ames,IA,50014.0
1185,103 SANDBURG CT,Ames,IA,50014.0
1186,3323 TRIPP ST,Ames,IA,50014.0
1187,5402 TABOR DR,Ames,IA,50014.0
1188,1402 DUFF AVE,Ames,IA,50010.0
1189,3218 BAYBERRY RD,Ames,IA,50014.0
1190,2722 NORTHWOOD DR,Ames,IA,50010.0
1191,3718 ROSS RD,Ames,IA,50014.0
1192,5401 CLEMENS BLVD,Ames,IA,50014.0
1193,3928 BROOKDALE CIR,Ames,IA,50010.0
1194,2508 TIMBERLAND RD,Ames,IA,50014.0
1195,1310 20TH ST,Ames,IA,50010.0
1196,2719 LAUREL ST,Ames,IA,50010.0
1198,407 THACKERAY AVE,Ames,IA,50014.0
1199,3920 WELBECK DR,Ames,IA,50010.0
1200,3901 WELBECK DR,Ames,IA,50010.0
1201,4716 TWAIN ST,Ames,IA,50014.0
1202,1122 ARIZONA AVE,Ames,IA,50014.0
1203,2414 WESTWIND DR,Ames,IA,50010.0
1204,5412 TABOR DR,Ames,IA,50014.0
1205,2524 YORKSHIRE ST,Ames,IA,50010.0
1206,509 ASH AVE,Ames,IA,50014.0
1207,601 HAYWARD AVE,Ames,IA,50014.0
1208,2318 BAKER ST,Ames,IA,50014.0
1209,1125 MARSTON AVE,Ames,IA,50010.0
1210,4017 HASTINGS AVE,Ames,IA,50010.0
1211,108 SANDBURG CT,Ames,IA,50014.0
1212,2603 KINGSTON DR,Ames,IA,50010.0
1213,927 RIDGEWOOD AVE,Ames,IA,50010.0
1214,2114 GREENBRIAR CIR,Ames,IA,50014.0
1215,3106 STOCKBURY ST,Ames,IA,50010.0
1216,3108 BECKLEY ST,Ames,IA,50010.0
1217,1003 WILSON AVE,Ames,IA,50010.0
1218,1632 TRUMAN DR,Ames,IA,50010.0
1219,2209 STONE BROOKE RD,Ames,IA,50010.0
1220,2007 KILDEE ST,Ames,IA,50014.0
1221,2040 WYNGATE DR,Ames,IA,50010.0
1222,1500 TRUMAN DR,Ames,IA,50010.0
1223,2507 BRADFORD DR,Ames,IA,50010.0
1224,5303 TABOR DR,Ames,IA,50014.0
1225,1814 BUCHANAN DR,Ames,IA,50010.0
1226,3126 NORTHWOOD DR,Ames,IA,50010.0
1227,2017 KELLOGG AVE,Ames,IA,50010.0
1228,803 6TH ST,Ames,IA,50010.0
1229,1824 ARTHUR CIR,Ames,IA,50010.0
1230,223 HILLTOP RD,Ames,IA,50014.0
1231,1415 CRESCENT ST,Ames,IA,50010.0
1232,603 CRYSTAL ST,Ames,IA,50010.0
1233,1344 TRUMAN PL,Ames,IA,50010.0
1234,5007 KEATS ST,Ames,IA,50014.0
1235,1607 TRUMAN DR,Ames,IA,50010.0
1236,520 FOREST GLEN,Ames,IA,50014.0
1238,4028 FLETCHER BLVD,Ames,IA,50010.0
1240,413 E 6TH ST,Ames,IA,50010.0
1241,722 6TH ST 724,Ames,IA,50010.0
1242,1903 COOLIDGE DR,Ames,IA,50010.0
1243,2707 BRISTOL DR,Ames,IA,50010.0
1244,3845 WELBECK DR,Ames,IA,50010.0
1245,1014 POE AVE,Ames,IA,50014.0
1246,5002 CLEMENS BLVD,Ames,IA,50014.0
1247,1018 OKLAHOMA DR,Ames,IA,50014.0
1248,408 HARTFORD DR,Ames,IA,50014.0
1249,3905 TORONTO ST,Ames,IA,50014.0
1250,113 S MAPLE AVE,Ames,IA,50010.0
1251,3305 HARRISON RD,Ames,IA,50010.0
1252,1211 CLARK AVE,Ames,IA,50010.0
1253,2316 KNAPP ST,Ames,IA,50014.0
1254,1409 MEADOWLANE AVE,Ames,IA,50010.0
1255,2332 WESTWIND DR,Ames,IA,50010.0
1256,3604 ROSS RD,Ames,IA,50014.0
1257,1401 PANORAMIC CT,Ames,IA,50010.0
1258,4108 BRICKMAN AVE,Ames,IA,50010.0
1259,3120 STOCKBURY ST,Ames,IA,50010.0
1260,2414 WELBECK DR,Ames,IA,50010.0
1261,505 POE CIR,Ames,IA,50014.0
1262,2908 ONTARIO ST,Ames,IA,50014.0
1263,2645 CLEVELAND DR,Ames,IA,50010.0
1265,1218 20TH ST,Ames,IA,50010.0
1266,4301 TORONTO ST,Ames,IA,50014.0
1267,1012 9TH ST,Ames,IA,50010.0
1268,5505 MARYLAND ST,Ames,IA,50014.0
1269,2705 BRISTOL DR,Ames,IA,50010.0
1270,5218 THACKERAY DR,Ames,IA,50014.0
1271,3312 OAKLAND ST,Ames,IA,50014.0
1272,202 SOUTH DAKOTA AVE,Ames,IA,50014.0
1273,4024 FLETCHER BLVD,Ames,IA,50010.0
1274,2323 MCKINLEY CIR,Ames,IA,50010.0
1275,4200 ARIZONA CIR,Ames,IA,50014.0
1276,1231 25TH ST,Ames,IA,50010.0
1277,1531 KENTUCKY AVE,Ames,IA,50014.0
1278,2607 STANGE RD,Ames,IA,50010.0
1279,627 9TH ST,Ames,IA,50010.0
1280,1524 DUFF AVE,Ames,IA,50010.0
1281,1228 ORCHARD DR,Ames,IA,50010.0
1282,2508 BRISTOL DR,Ames,IA,50010.0
1283,213 TODD CIR,Ames,IA,50014.0
1284,911 ARIZONA AVE,Ames,IA,50014.0
1285,2509 CAMDEN DR,Ames,IA,50010.0
1286,721 GARNET DR,Ames,IA,50010.0
1287,2509 MELROSE AVE,Ames,IA,50010.0
1288,1534 MEADOWLANE AVE,Ames,IA,50010.0
1289,5427 CLEMENS BLVD,Ames,IA,50014.0
1290,2137 PRAIRIE VIEW EAST,Ames,IA,50010.0
1291,237 TODD CIR,Ames,IA,50014.0
1292,905 TENNYSON AVE,Ames,IA,50014.0
1293,1103 BURNETT AVE,Ames,IA,50010.0
1294,720 MURRAY DR,Ames,IA,50010.0
1295,3211 MAGNOLIA CIR,Ames,IA,50014.0
1296,1309 BIG BLUESTEM CT,Ames,IA,50014.0
1298,2021 FERNDALE AVE,Ames,IA,50010.0
1299,4916 HEMINGWAY DR,Ames,IA,50014.0
1300,700 KELLOGG AVE,Ames,IA,50010.0
1301,1119 KENNEDY ST,Ames,IA,50010.0
1302,1021 HARDING AVE,Ames,IA,50010.0
