,Street,City,State,Zip
1116,809 TENNYSON AVE,Ames,IA,50014.0
1117,3425 HARCOURT DR,Ames,IA,50010.0
1118,117 13TH ST,Ames,IA,50010.0
1119,1015 KENNEDY ST,Ames,IA,50010.0
1120,3914 EISENHOWER AVE,Ames,IA,50010.0
1121,711 9TH ST,Ames,IA,50010.0
1122,1413 SUMMIT AVE,Ames,IA,50010.0
1123,3809 WESTLAWN DR,Ames,IA,50010.0
1124,2111 ASHMORE CIR,Ames,IA,50014.0
1125,2420 YORKSHIRE CIR,Ames,IA,50010.0
1126,4006 HYDE AVE,Ames,IA,50010.0
1127,5405 THACKERAY DR,Ames,IA,50014.0
1128,3232 LETTIE ST,Ames,IA,50014.0
1129,3017 LINCOLN WAY,Ames,IA,50014.0
1130,1213 24TH ST,Ames,IA,50010.0
1131,2421 YORKSHIRE CIR,Ames,IA,50010.0
1132,3814 BROOKDALE AVE,Ames,IA,50010.0
1133,425 BEACH AVE,Ames,IA,50014.0
1134,1819 COOLIDGE DR,Ames,IA,50010.0
1135,4637 TWAIN ST,Ames,IA,50014.0
1136,1106 IDAHO AVE,Ames,IA,50014.0
1137,1307 INDIANA AVE,Ames,IA,50014.0
1138,2902 ROXBORO DR,Ames,IA,50010.0
1139,427 24TH ST,Ames,IA,50010.0
1140,2506 SHERWOOD AVE,Ames,IA,50010.0
1141,2027 FERNDALE AVE,Ames,IA,50010.0
1142,3835 BROOKDALE AVE,Ames,IA,50010.0
1143,717 WILDER BLVD,Ames,IA,50014.0
1144,5225 CERVANTES DR,Ames,IA,50014.0
1145,417 WELLONS DR,Ames,IA,50014.0
1146,3209 SEDWICK ST,Ames,IA,50010.0
1147,2603 EISENHOWER AVE,Ames,IA,50010.0
1148,3318 RIDGETOP RD,Ames,IA,50014.0
1149,727 CRYSTAL ST,Ames,IA,50010.0
1150,1410 SUMMIT AVE,Ames,IA,50010.0
1151,1204 STAFFORD AVE,Ames,IA,50010.0
1152,301 STANTON AVE,Ames,IA,50014.0
1153,916 GASKILL DR,Ames,IA,50014.0
1154,2154 ASHMORE DR,Ames,IA,50014.0
1155,2425 CAMDEN DR,Ames,IA,50010.0
1156,3127 BECKLEY ST,Ames,IA,50010.0
1157,626 13TH ST,Ames,IA,50010.0
1158,202 22ND ST,Ames,IA,50010.0
1159,2217 FERNDALE AVE,Ames,IA,50010.0
1160,312 CRANE AVE,Ames,IA,50014.0
1161,3001 VALLEY VIEW RD,Ames,IA,50014.0
1162,2105 FURMAN DR,Ames,IA,50010.0
1163,2650 SOMERSET DR,Ames,IA,50010.0
1164,223 E 9TH ST,Ames,IA,50010.0
1165,816 GRAND AVE,Ames,IA,50010.0
1166,2102 HAYES AVE,Ames,IA,50010.0
1167,1122 BURNETT AVE,Ames,IA,50010.0
1168,1315 BARKLEY CT,Ames,IA,50010.0
1169,3618 MARY CIR,Ames,IA,50014.0
1171,3126 RED FOX RD,Ames,IA,50014.0
1172,2217 FILLMORE AVE,Ames,IA,50010.0
1173,3309 CLINTON CT,Ames,IA,50010.0
1174,828 ASH AVE,Ames,IA,50014.0
1175,3305 GARNER AVE,Ames,IA,50010.0
1176,103 HOWARD AVE,Ames,IA,50014.0
1177,1017 MARSTON AVE,Ames,IA,50010.0
1178,5311 KANSAS DR,Ames,IA,50014.0
1179,4910 ONTARIO ST,Ames,IA,50014.0
1180,5513 TENNESSEE ST,Ames,IA,50014.0
1181,2901 CYPRESS CIR,Ames,IA,50014.0
1182,5010 ONTARIO ST,Ames,IA,50014.0
1183,1026 POE AVE,Ames,IA,50014.0
1184,2727 WHITE OAK DR,Ames,IA,50014.0
1185,103 SANDBURG CT,Ames,IA,50014.0
1186,3323 TRIPP ST,Ames,IA,50014.0
1187,5402 TABOR DR,Ames,IA,50014.0
1188,1402 DUFF AVE,Ames,IA,50010.0
1189,3218 BAYBERRY RD,Ames,IA,50014.0
1190,2722 NORTHWOOD DR,Ames,IA,50010.0
1191,3718 ROSS RD,Ames,IA,50014.0
1192,5401 CLEMENS BLVD,Ames,IA,50014.0
1193,3928 BROOKDALE CIR,Ames,IA,50010.0
1194,2508 TIMBERLAND RD,Ames,IA,50014.0
1195,1310 20TH ST,Ames,IA,50010.0
1196,2719 LAUREL ST,Ames,IA,50010.0
1198,407 THACKERAY AVE,Ames,IA,50014.0
1199,3920 WELBECK DR,Ames,IA,50010.0
1200,3901 WELBECK DR,Ames,IA,50010.0
1201,4716 TWAIN ST,Ames,IA,50014.0
1202,1122 ARIZONA AVE,Ames,IA,50014.0
1203,2414 WESTWIND DR,Ames,IA,50010.0
1204,5412 TABOR DR,Ames,IA,50014.0
1205,2524 YORKSHIRE ST,Ames,IA,50010.0
1206,509 ASH AVE,Ames,IA,50014.0
1207,601 HAYWARD AVE,Ames,IA,50014.0
1208,2318 BAKER ST,Ames,IA,50014.0
1209,1125 MARSTON AVE,Ames,IA,50010.0
1210,4017 HASTINGS AVE,Ames,IA,50010.0
1211,108 SANDBURG CT,Ames,IA,50014.0
1212,2603 KINGSTON DR,Ames,IA,50010.0
1213,927 RIDGEWOOD AVE,Ames,IA,50010.0
1214,2114 GREENBRIAR CIR,Ames,IA,50014.0
1215,3106 STOCKBURY ST,Ames,IA,50010.0
1216,3108 BECKLEY ST,Ames,IA,50010.0
1217,1003 WILSON AVE,Ames,IA,50010.0
1218,1632 TRUMAN DR,Ames,IA,50010.0
1219,2209 STONE BROOKE RD,Ames,IA,50010.0
1220,2007 KILDEE ST,Ames,IA,50014.0
1221,2040 WYNGATE DR,Ames,IA,50010.0
1222,1500 TRUMAN DR,Ames,IA,50010.0
1223,2507 BRADFORD DR,Ames,IA,50010.0
1224,5303 TABOR DR,Ames,IA,50014.0
1225,1814 BUCHANAN DR,Ames,IA,50010.0
1226,3126 NORTHWOOD DR,Ames,IA,50010.0
1227,2017 KELLOGG AVE,Ames,IA,50010.0
1228,803 6TH ST,Ames,IA,50010.0
1229,1824 ARTHUR CIR,Ames,IA,50010.0
1230,223 HILLTOP RD,Ames,IA,50014.0
1231,1415 CRESCENT ST,Ames,IA,50010.0
1232,603 CRYSTAL ST,Ames,IA,50010.0
1233,1344 TRUMAN PL,Ames,IA,50010.0
1234,5007 KEATS ST,Ames,IA,50014.0
1235,1607 TRUMAN DR,Ames,IA,50010.0
1236,520 FOREST GLEN,Ames,IA,50014.0
1238,4028 FLETCHER BLVD,Ames,IA,50010.0
1240,413 E 6TH ST,Ames,IA,50010.0
1241,722 6TH ST 724,Ames,IA,50010.0
1242,1903 COOLIDGE DR,Ames,IA,50010.0
1243,2707 BRISTOL DR,Ames,IA,50010.0
1244,3845 WELBECK DR,Ames,IA,50010.0
1245,1014 POE AVE,Ames,IA,50014.0
1246,5002 CLEMENS BLVD,Ames,IA,50014.0
1247,1018 OKLAHOMA DR,Ames,IA,50014.0
1248,408 HARTFORD DR,Ames,IA,50014.0
1249,3905 TORONTO ST,Ames,IA,50014.0
1250,113 S MAPLE AVE,Ames,IA,50010.0
1251,3305 HARRISON RD,Ames,IA,50010.0
1252,1211 CLARK AVE,Ames,IA,50010.0
1253,2316 KNAPP ST,Ames,IA,50014.0
1254,1409 MEADOWLANE AVE,Ames,IA,50010.0
1255,2332 WESTWIND DR,Ames,IA,50010.0
1256,3604 ROSS RD,Ames,IA,50014.0
1257,1401 PANORAMIC CT,Ames,IA,50010.0
1258,4108 BRICKMAN AVE,Ames,IA,50010.0
1259,3120 STOCKBURY ST,Ames,IA,50010.0
1260,2414 WELBECK DR,Ames,IA,50010.0
1261,505 POE CIR,Ames,IA,50014.0
1262,2908 ONTARIO ST,Ames,IA,50014.0
1263,2645 CLEVELAND DR,Ames,IA,50010.0
1265,1218 20TH ST,Ames,IA,50010.0
1266,4301 TORONTO ST,Ames,IA,50014.0
1267,1012 9TH ST,Ames,IA,50010.0
1268,5505 MARYLAND ST,Ames,IA,50014.0
1269,2705 BRISTOL DR,Ames,IA,50010.0
1270,5218 THACKERAY DR,Ames,IA,50014.0
1271,3312 OAKLAND ST,Ames,IA,50014.0
1272,202 SOUTH DAKOTA AVE,Ames,IA,50014.0
1273,4024 FLETCHER BLVD,Ames,IA,50010.0
1274,2323 MCKINLEY CIR,Ames,IA,50010.0
1275,4200 ARIZONA CIR,Ames,IA,50014.0
1276,1231 25TH ST,Ames,IA,50010.0
1277,1531 KENTUCKY AVE,Ames,IA,50014.0
1278,2607 STANGE RD,Ames,IA,50010.0
1279,627 9TH ST,Ames,IA,50010.0
1280,1524 DUFF AVE,Ames,IA,50010.0
1281,1228 ORCHARD DR,Ames,IA,50010.0
1282,2508 BRISTOL DR,Ames,IA,50010.0
1283,213 TODD CIR,Ames,IA,50014.0
1284,911 ARIZONA AVE,Ames,IA,50014.0
1285,2509 CAMDEN DR,Ames,IA,50010.0
1286,721 GARNET DR,Ames,IA,50010.0
1287,2509 MELROSE AVE,Ames,IA,50010.0
1288,1534 MEADOWLANE AVE,Ames,IA,50010.0
1289,5427 CLEMENS BLVD,Ames,IA,50014.0
1290,2137 PRAIRIE VIEW EAST,Ames,IA,50010.0
1291,237 TODD CIR,Ames,IA,50014.0
1292,905 TENNYSON AVE,Ames,IA,50014.0
1293,1103 BURNETT AVE,Ames,IA,50010.0
1294,720 MURRAY DR,Ames,IA,50010.0
1295,3211 MAGNOLIA CIR,Ames,IA,50014.0
1296,1309 BIG BLUESTEM CT,Ames,IA,50014.0
1298,2021 FERNDALE AVE,Ames,IA,50010.0
1299,4916 HEMINGWAY DR,Ames,IA,50014.0
1300,700 KELLOGG AVE,Ames,IA,50010.0
1301,1119 KENNEDY ST,Ames,IA,50010.0
1302,1021 HARDING AVE,Ames,IA,50010.0
1303,2416 GRANT CIR,Ames,IA,50010.0
1304,715 LYNN AVE,Ames,IA,50014.0
1305,1003 VERMONT CT,Ames,IA,50014.0
1306,2312 CLARK AVE,Ames,IA,50010.0
1307,3804 EISENHOWER AVE,Ames,IA,50010.0
1308,4812 WALLER ST,Ames,IA,50014.0
1309,1309 JEFFERSON ST,Ames,IA,50010.0
1310,1605 CRESTWOOD CIR,Ames,IA,50010.0
1311,3240 EVERGREEN RD,Ames,IA,50014.0
1312,407 JEFFREY LN 409,Ames,IA,50014.0
1313,327 STANTON AVE,Ames,IA,50012.0
1314,4019 STONE BROOKE RD,Ames,IA,50010.0
1315,527 BROWN CT,Ames,IA,50014.0
1316,3049 HARRISON RD,Ames,IA,50010.0
1317,2508 EATON AVE,Ames,IA,50010.0
1318,5312 NORRIS ST,Ames,IA,50014.0
1319,2507 TYLER AVE,Ames,IA,50010.0
1320,3120 SYCAMORE RD,Ames,IA,50014.0
1321,3031 BAYBERRY RD,Ames,IA,50014.0
1322,924 6TH ST,Ames,IA,50010.0
1323,403 BEEDLE DR,Ames,IA,50014.0
1324,3812 EISENHOWER AVE,Ames,IA,50010.0
1325,2402 SUNDOWN DR,Ames,IA,50014.0
1326,1325 MAXWELL AVE 1327,Ames,IA,50010.0
1327,1700 PIERCE CT,Ames,IA,50010.0
1328,2721 KELLOGG AVE,Ames,IA,50010.0
1329,3327 GOLDENROD CIR,Ames,IA,50014.0
1330,1106 HARDING AVE,Ames,IA,50010.0
1331,1516 GOLDEN ASPEN DR,Ames,IA,50010.0
1332,4309 CRESTMOOR AVE,Ames,IA,50010.0
1333,817 KELLOGG AVE,Ames,IA,50010.0
1334,543 FOREST GLEN,Ames,IA,50014.0
1335,4927 HEMINGWAY DR,Ames,IA,50014.0
1336,4730 HEMINGWAY DR,Ames,IA,50014.0
1337,702 HODGE AVE,Ames,IA,50010.0
1338,1450 TRUMAN PL,Ames,IA,50010.0
1339,822 POE AVE,Ames,IA,50014.0
1341,3409 POLARIS DR,Ames,IA,50010.0
1342,1212 13TH ST,Ames,IA,50010.0
1343,548 MEADOW CT,Ames,IA,50010.0
1345,1036 RIDGEWOOD AVE,Ames,IA,50010.0
1346,1124 JOHNSON ST,Ames,IA,50010.0
1347,1024 CURTISS AVE,Ames,IA,50010.0
1348,3814 BRICKMAN AVE,Ames,IA,50010.0
1349,1118 OKLAHOMA DR,Ames,IA,50014.0
1350,2907 ARROWWOOD CIR,Ames,IA,50014.0
1351,5113 SCHUBERT ST,Ames,IA,50014.0
1352,1405 INDIANA AVE,Ames,IA,50014.0
1353,5217 TABOR DR,Ames,IA,50014.0
1354,202 KEN MARIL RD,Ames,IA,50010.0
1355,2527 CLAYTON DR,Ames,IA,50010.0
1356,2119 FURMAN DR,Ames,IA,50010.0
1357,4901 SCHUBERT ST,Ames,IA,50014.0
1358,2615 CLAYTON DR,Ames,IA,50010.0
1359,5440 FROST DR,Ames,IA,50014.0
1360,2726 WHITE OAK DR,Ames,IA,50014.0
1361,2422 KINGSTON DR,Ames,IA,50010.0
1362,3630 STORY ST,Ames,IA,50014.0
1363,5418 FROST DR,Ames,IA,50014.0
1364,2810 NORTHWESTERN AVE,Ames,IA,50010.0
1365,1318 BARKLEY CT,Ames,IA,50010.0
1366,3837 WELBECK DR,Ames,IA,50010.0
1367,327 22ND ST,Ames,IA,50010.0
1368,2007 COUNTRY CLUB BLVD,Ames,IA,50014.0
1369,622 CRYSTAL ST,Ames,IA,50010.0
1370,1430 CARROLL AVE,Ames,IA,50010.0
1371,2507 WHITE OAK DR,Ames,IA,50014.0
1372,1608 TRUMAN DR,Ames,IA,50010.0
1373,3811 HOOVER AVE,Ames,IA,50010.0
1374,3107 RED FOX RD,Ames,IA,50014.0
1375,3133 MAPLEWOOD RD,Ames,IA,50014.0
1376,317 HILLTOP RD,Ames,IA,50014.0
1377,2910 BAYBERRY RD,Ames,IA,50014.0
1378,4717 HEMINGWAY DR,Ames,IA,50014.0
1379,1601 WOODHAVEN CIR,Ames,IA,50010.0
1380,1925 HUNZIKER DR,Ames,IA,50010.0
1381,3016 HARRISON RD,Ames,IA,50010.0
1383,3832 BROOKDALE AVE,Ames,IA,50010.0
1384,1504 MARSTON AVE,Ames,IA,50010.0
1385,3913 BERKSHIRE AVE,Ames,IA,50010.0
1386,124 HARTFORD DR,Ames,IA,50014.0
1387,922 DUFF AVE,Ames,IA,50010.0
1388,2332 DONALD ST,Ames,IA,50014.0
1390,621 SHELLEY AVE,Ames,IA,50014.0
1391,1315 GLENDALE AVE,Ames,IA,50010.0
1392,1120 CARROLL AVE,Ames,IA,50010.0
1393,1912 WILSON AVE,Ames,IA,50010.0
1394,727 GARNET DR,Ames,IA,50010.0
1395,3405 EMERALD DR,Ames,IA,50010.0
1396,250 CAMPUS AVE 248,Ames,IA,50012.0
1397,430 ASH AVE,Ames,IA,50014.0
1398,1412 INDIANA AVE,Ames,IA,50014.0
1399,4112 HASTINGS AVE,Ames,IA,50010.0
1400,3915 QUEBEC ST,Ames,IA,50014.0
1401,2321 SUNDOWN DR,Ames,IA,50014.0
1402,1630 JOHNSON ST,Ames,IA,50010.0
1404,2966 MONROE DR,Ames,IA,50010.0
1405,419 LYNN AVE,Ames,IA,50014.0
1406,620 LYNN AVE,Ames,IA,50014.0
1407,1010 JARRETT CIR,Ames,IA,50014.0
1408,2129 STEVENSON DR,Ames,IA,50010.0
1409,3123 STORY ST,Ames,IA,50014.0
1410,2505 GREEN HILLS DR,Ames,IA,50014.0
1411,413 HAWTHORNE  AVE,Ames,IA,50014.0
1412,721 MEADOW PL,Ames,IA,50010.0
1413,3916 FLETCHER BLVD,Ames,IA,50010.0
1414,2905 ROXBORO DR,Ames,IA,50010.0
1416,234 SOUTH DAKOTA AVE 236,Ames,IA,50014.0
1417,1011 CURTISS AVE,Ames,IA,50010.0
1418,1007 VERMONT CT,Ames,IA,50014.0
1419,1509 JACKSON DR,Ames,IA,50010.0
1420,3815 QUEBEC ST,Ames,IA,50014.0
1421,807 HODGE AVE,Ames,IA,50010.0
1422,2402 SUNCREST DR,Ames,IA,50014.0
1423,1210 GARFIELD CIR,Ames,IA,50014.0
1424,516 OLIVER CIR,Ames,IA,50014.0
1425,1106 STAFFORD AVE,Ames,IA,50010.0
1426,210 S HAZEL AVE,Ames,IA,50010.0
1427,2427 WELBECK DR,Ames,IA,50010.0
1428,2638 CLEVELAND DR,Ames,IA,50010.0
1429,3004 NORTHWOOD DR,Ames,IA,50010.0
1430,1017 N 2ND ST,Ames,IA,50010.0
1431,1809 MAXWELL AVE,Ames,IA,50010.0
1432,3314 CLINTON CT,Ames,IA,50010.0
1433,1309 GARFIELD AVE,Ames,IA,50014.0
1434,824 WILSON AVE,Ames,IA,50010.0
1435,611 11TH ST,Ames,IA,50010.0
1436,115 E 13TH ST,Ames,IA,50010.0
1437,2324 KNAPP ST,Ames,IA,50014.0
1438,803 KELLOGG AVE,Ames,IA,50010.0
1439,3118 GREENWOOD RD,Ames,IA,50014.0
1440,3502 JEWEL DR,Ames,IA,50010.0
1441,2810 PINEHURST CIR,Ames,IA,50010.0
1442,4914 WALLER ST,Ames,IA,50014.0
1443,1415 STAFFORD AVE,Ames,IA,50010.0
1444,1802 CLARK AVE,Ames,IA,50010.0
1445,3603 WOODLAND ST,Ames,IA,50014.0
1447,2207 HAYES AVE,Ames,IA,50010.0
1448,3801 COLUMBINE AVE,Ames,IA,50010.0
1449,614 POE AVE,Ames,IA,50014.0
1450,3815 VALLEY VIEW RD,Ames,IA,50010.0
1451,5129 SCHUBERT ST,Ames,IA,50014.0
1452,3809 EISENHOWER AVE,Ames,IA,50010.0
1453,1220 TRUMAN PL,Ames,IA,50010.0
1454,3337 WESTON DR,Ames,IA,50010.0
1455,3808 HYDE AVE,Ames,IA,50010.0
1456,1312 CARROLL AVE,Ames,IA,50010.0
1457,2204 DUFF AVE,Ames,IA,50010.0
1458,223 E 6TH ST,Ames,IA,50010.0
1459,607 E 13TH ST,Ames,IA,50010.0
1460,5011 EMERSON DR,Ames,IA,50014.0
1461,618 13TH ST,Ames,IA,50010.0
1462,1111 BURNETT AVE,Ames,IA,50010.0
1463,2218 NORTHWESTERN AVE,Ames,IA,50010.0
1464,4004 TORONTO ST,Ames,IA,50014.0
1465,2216 FILLMORE AVE,Ames,IA,50010.0
1466,2723 HAMPTON ST,Ames,IA,50010.0
1467,421 HAYWARD AVE,Ames,IA,50014.0
1468,3332 FOXLEY DR,Ames,IA,50010.0
1469,1111 GARNER CIR,Ames,IA,50010.0
1470,2904 ROXBORO DR,Ames,IA,50010.0
1471,2103 CLARK AVE,Ames,IA,50010.0
1472,1320 GRAND AVE,Ames,IA,50010.0
1473,1002 POE AVE,Ames,IA,50014.0
1474,705 POE AVE,Ames,IA,50014.0
1475,1904 BEL AIR DR,Ames,IA,50010.0
1476,2825 BUCKINGHAM CT,Ames,IA,50010.0
1477,5025 KEATS ST,Ames,IA,50014.0
1478,604 CARROLL AVE,Ames,IA,50010.0
1479,2117 NORTHWESTERN AVE,Ames,IA,50010.0
1480,2838 BUCKINGHAM CT,Ames,IA,50010.0
1481,827 MILLER AVE,Ames,IA,50014.0
1482,3418 JEWEL DR,Ames,IA,50010.0
1483,546 MEADOW CT,Ames,IA,50010.0
1484,4811 IDAHO CIR,Ames,IA,50014.0
1485,836 BROOKRIDGE AVE,Ames,IA,50010.0
1486,1506 GOLDEN ASPEN DR,Ames,IA,50010.0
1487,3834 WELBECK DR,Ames,IA,50010.0
1488,3320 KINGMAN RD,Ames,IA,50014.0
1489,2404 WESTWIND DR,Ames,IA,50010.0
1490,2918 EISENHOWER AVE,Ames,IA,50010.0
1491,5000 EMERSON DR,Ames,IA,50014.0
1492,2749 CLEVELAND DR,Ames,IA,50010.0
1493,2720 THOMPSON DR,Ames,IA,50010.0
1494,1804 MAXWELL AVE,Ames,IA,50010.0
1495,1909 BEL AIR CIR,Ames,IA,50010.0
1496,3820 MARIGOLD DR,Ames,IA,50014.0
1497,3315 POLARIS DR,Ames,IA,50010.0
1498,3109 ALMOND RD,Ames,IA,50014.0
1499,1320 NEBRASKA AVE,Ames,IA,50014.0
1500,905 NORTH DAKOTA AVE,Ames,IA,50014.0
1501,611 CHELSEA CT,Ames,IA,50014.0
1502,3806 BERKSHIRE AVE,Ames,IA,50010.0
1503,917 TOP O HOLLOW RD,Ames,IA,50010.0
1504,5136 EMERSON DR,Ames,IA,50014.0
1505,925 YUMA AVE,Ames,IA,50014.0
1506,3009 TURQUOISE CIR,Ames,IA,50010.0
1507,4623 TWAIN ST,Ames,IA,50014.0
1508,5402 SCHUBERT ST,Ames,IA,50014.0
1509,3838 MARIGOLD DR,Ames,IA,50014.0
1510,3105 ROXBORO DR,Ames,IA,50010.0
1511,614 16TH ST,Ames,IA,50010.0
1512,1812 CLARK AVE,Ames,IA,50010.0
1513,3130 SEDWICK ST,Ames,IA,50010.0
1514,5325 KANSAS DR,Ames,IA,50014.0
1515,2907 DUFF AVE,Ames,IA,50010.0
1516,2037 COUNTRY CLUB BLVD,Ames,IA,50014.0
1517,2407 WESTWIND DR,Ames,IA,50010.0
1518,5020 EMERSON DR,Ames,IA,50014.0
1519,4024 ARKANSAS DR,Ames,IA,50014.0
1520,1706 CLARK AVE,Ames,IA,50010.0
1521,1322 ILLINOIS AVE,Ames,IA,50014.0
1522,3823 VIOLA MAE AVE,Ames,IA,50010.0
1523,2514 DALTON ST,Ames,IA,50010.0
1524,1117 JOHNSON ST,Ames,IA,50010.0
1525,715 GARNET DR,Ames,IA,50010.0
1526,308 N RUSSELL AVE,Ames,IA,50010.0
1527,2000 POLK DR,Ames,IA,50010.0
1528,630 RIVER OAK DR,Ames,IA,50010.0
1529,4023 MARIGOLD DR,Ames,IA,50014.0
1530,3218 OAKLAND ST,Ames,IA,50014.0
1531,736 GARNET DR,Ames,IA,50010.0
1532,2415 LAKESIDE DR,Ames,IA,50010.0
1533,4929 UTAH DR,Ames,IA,50014.0
1534,2523 DALTON ST,Ames,IA,50010.0
1535,1313 GARFIELD AVE,Ames,IA,50014.0
1536,609 SHELLEY AVE,Ames,IA,50014.0
1537,922 ARIZONA AVE,Ames,IA,50014.0
1538,2030 MELROSE AVE,Ames,IA,50010.0
1539,2731 CAMBRIDGE DR,Ames,IA,50010.0
1541,210 S RIVERSIDE DR,Ames,IA,50010.0
1542,2402 MELROSE AVE,Ames,IA,50010.0
1543,1411 20TH ST,Ames,IA,50010.0
1544,909 TENNYSON AVE,Ames,IA,50014.0
1545,409 S FRANKLIN AVE,Ames,IA,50014.0
1546,2014 KILDEE ST,Ames,IA,50014.0
1547,619 CRYSTAL ST,Ames,IA,50010.0
1548,3322 SOUTHDALE DR,Ames,IA,50010.0
1549,2409 SUNCREST DR,Ames,IA,50014.0
1550,1430 SUMMIT AVE,Ames,IA,50010.0
1551,507 HAYWARD AVE,Ames,IA,50014.0
1552,913 DELAWARE AVE,Ames,IA,50014.0
1553,1023 GRAND AVE,Ames,IA,50010.0
1554,522 SMILEY AVE,Ames,IA,50014.0
1555,306 COLORADO CIR,Ames,IA,50014.0
1556,2826 CAMBRIDGE DR,Ames,IA,50010.0
1557,2225 DONALD ST,Ames,IA,50014.0
1558,821 DELAWARE AVE,Ames,IA,50014.0
1559,1226 ROOSEVELT AVE,Ames,IA,50010.0
1560,1827 COOLIDGE DR,Ames,IA,50010.0
1561,431 OPAL CIR,Ames,IA,50010.0
1562,3127 ALMOND RD,Ames,IA,50014.0
1563,423 OLIVER AVE,Ames,IA,50014.0
1564,318 ROCKWELL AVE,Ames,IA,50014.0
1565,4122 QUEBEC ST,Ames,IA,50014.0
1566,521 BROWN CT,Ames,IA,50014.0
1567,3122 BAYBERRY RD,Ames,IA,50014.0
1568,2428 KINGSTON DR,Ames,IA,50010.0
1569,1712 WILSON AVE,Ames,IA,50010.0
1570,2916 HARRISON RD,Ames,IA,50010.0
1571,1912 DUFF AVE,Ames,IA,50010.0
1572,1226 CURTISS AVE,Ames,IA,50010.0
1573,4920 UTAH DR,Ames,IA,50014.0
1574,231 ABRAHAM DR,Ames,IA,50014.0
1575,1315 CARROLL AVE 1317,Ames,IA,50010.0
1576,406 PEARSON AVE,Ames,IA,50014.0
1577,4007 HYDE AVE,Ames,IA,50010.0
1578,5305 KANSAS DR,Ames,IA,50014.0
1579,5124 SCHUBERT ST,Ames,IA,50014.0
1580,1408 EDGEWATER CT,Ames,IA,
1581,217 E 7TH ST,Ames,IA,50010.0
1582,2922 HARRISON RD,Ames,IA,50010.0
1583,1005 HARDING AVE,Ames,IA,50010.0
1584,2312 CLAYTON DR,Ames,IA,50010.0
1585,3008 EISENHOWER CIR,Ames,IA,50010.0
1586,1319 ALBERTA AVE,Ames,IA,50014.0
1587,3112 EISENHOWER AVE,Ames,IA,50010.0
1588,1111 HARDING AVE,Ames,IA,50010.0
1589,1425 KELLOGG AVE,Ames,IA,50010.0
1590,3909 HYDE AVE,Ames,IA,50010.0
1591,1432 GRAND AVE,Ames,IA,50010.0
1592,3911 WESTLAWN DR,Ames,IA,50010.0
1593,1217 HARDING AVE,Ames,IA,50010.0
1594,2802 TORREY PINES CIR,Ames,IA,50010.0
1595,1611 DOUGLAS AVE,Ames,IA,50010.0
1596,5020 WALLER ST,Ames,IA,50014.0
1597,210 S FRANKLIN AVE,Ames,IA,50014.0
1598,1123 SCHOLL RD,Ames,IA,50014.0
1599,221 21ST ST,Ames,IA,50010.0
1600,3907 ROSS RD,Ames,IA,50014.0
1601,801 TENNYSON AVE,Ames,IA,50014.0
1602,619 ASH AVE,Ames,IA,50014.0
1603,517 HAYWARD AVE,Ames,IA,50014.0
1604,615 DULUTH ST 617,Ames,IA,50010.0
1605,1116 TOP O HOLLOW RD,Ames,IA,50010.0
1606,1404 28TH ST,Ames,IA,50010.0
1607,220 BEEDLE DR,Ames,IA,50014.0
1608,932 YUMA AVE,Ames,IA,50014.0
1609,2919 LINCOLN WAY,Ames,IA,50014.0
1610,1009 MAXWELL AVE,Ames,IA,50010.0
1611,1203 WILSON AVE,Ames,IA,50010.0
1612,418 12TH ST,Ames,IA,50010.0
1613,2019 FRILEY RD,Ames,IA,50014.0
1614,1403 COOLIDGE DR,Ames,IA,50010.0
1615,1642 JOHNSON ST,Ames,IA,50010.0
1616,207 ABRAHAM DR,Ames,IA,50014.0
1617,4831 HEMINGWAY DR,Ames,IA,50014.0
1618,1410 CARROLL AVE 1412,Ames,IA,50010.0
1619,600 RIDGEWOOD AVE,Ames,IA,50010.0
1620,511 10TH ST 513,Ames,IA,50010.0
1621,1515 NORTH DAKOTA AVE,Ames,IA,50014.0
1622,903 YUMA AVE,Ames,IA,50014.0
1623,538 HAYWARD AVE,Ames,IA,50014.0
1624,2314 WESTWIND DR,Ames,IA,50010.0
1625,4915 WESTBEND DR,Ames,IA,50014.0
1626,1422 SUMMIT AVE,Ames,IA,50010.0
1627,316 16TH ST,Ames,IA,50010.0
1629,3215 TUPELO CIR,Ames,IA,50014.0
1630,1304 16TH ST,Ames,IA,50010.0
1631,1115 ORCHARD DR,Ames,IA,50010.0
1632,208 S MAPLE AVE,Ames,IA,50010.0
1634,3265 DARTMOOR RD,Ames,IA,50014.0
1635,2513 PIERCE AVE,Ames,IA,50010.0
1636,3403 HONEYSUCKLE RD,Ames,IA,50010.0
1637,712 8TH ST,Ames,IA,50010.0
1638,5234 TEXAS CIR,Ames,IA,50014.0
1639,3326 SEDWICK ST,Ames,IA,50010.0
1640,4127 TORONTO ST,Ames,IA,50014.0
1641,1702 TOP O HOLLOW RD,Ames,IA,50010.0
1642,207 E 12TH ST,Ames,IA,50010.0
1643,2718 EISENHOWER AVE,Ames,IA,50010.0
1644,5229 NEVADA CIR,Ames,IA,50014.0
1645,5454 FROST DR,Ames,IA,50014.0
1646,409 BEEDLE DR,Ames,IA,50014.0
1647,812 ARIZONA AVE,Ames,IA,50014.0
1648,1112 KENNEDY ST,Ames,IA,50010.0
1649,621 DULUTH ST,Ames,IA,50010.0
1650,2512 EATON AVE,Ames,IA,50010.0
